site_net_kwh,site_net_kvarh,kva,tariff
5.804845825,7.446794902,37.76792064,PEAK
6.844691145,6.711351978,38.34413483,PEAK
6.844691145,6.711351978,38.34413483,PEAK
7.330636932,7.099727893,40.82046036,PEAK
7.330636932,7.099727893,40.82046036,PEAK
7.511108571,6.264175454,39.12168628,PEAK
7.511108571,6.264175454,39.12168628,PEAK
3.47334085,2.292826246,16.64747373,PEAK
3.47334085,2.292826246,16.64747373,PEAK
3.247001394,1.798149608,14.84660773,PEAK
3.247001394,1.798149608,14.84660773,PEAK
3.158647615,1.709679739,14.36666116,PEAK
3.158647615,1.709679739,14.36666116,PEAK
3.101217658,1.696507321,14.13969621,PEAK
3.101217658,1.696507321,14.13969621,PEAK
3.101217658,1.718539487,14.18220233,PEAK
3.101217658,1.718539487,14.18220233,PEAK
3.105635347,1.780443773,14.31919045,PEAK
3.105635347,1.780443773,14.31919045,PEAK
3.176318371,1.762683366,14.53054771,PEAK
3.176318371,1.762683366,14.53054771,PEAK
3.079129214,1.687608376,14.04510377,PEAK
3.079129214,1.687608376,14.04510377,PEAK
3.163065304,1.758245491,14.47558459,PEAK
3.163065304,1.758245491,14.47558459,PEAK
3.176318371,1.745012932,14.49638218,OFF-PEAK
3.176318371,1.745012932,14.49638218,OFF-PEAK
3.202824505,1.784750818,14.66610803,OFF-PEAK
3.202824505,1.784750818,14.66610803,OFF-PEAK
3.238166017,1.789171583,14.79829942,OFF-PEAK
3.238166017,1.789171583,14.79829942,OFF-PEAK
3.202824505,1.802480908,14.70076038,OFF-PEAK
3.202824505,1.802480908,14.70076038,OFF-PEAK
3.185153749,1.815714205,14.66534553,OFF-PEAK
3.185153749,1.815714205,14.66534553,OFF-PEAK
3.167482993,1.780336006,14.5341225,OFF-PEAK
3.167482993,1.780336006,14.5341225,OFF-PEAK
3.185153749,1.806848903,14.64781614,OFF-PEAK
3.185153749,1.806848903,14.64781614,OFF-PEAK
3.22491295,1.79365596,14.76063155,OFF-PEAK
3.22491295,1.79365596,14.76063155,OFF-PEAK
3.198406816,1.806871751,14.69399425,OFF-PEAK
3.198406816,1.806871751,14.69399425,OFF-PEAK
3.118888414,1.74964436,14.30452814,OFF-PEAK
3.118888414,1.74964436,14.30452814,OFF-PEAK
3.277925217,1.833481349,15.02342043,OFF-PEAK
3.277925217,1.833481349,15.02342043,OFF-PEAK
3.295595973,1.815672961,15.05064576,OFF-PEAK
3.295595973,1.815672961,15.05064576,OFF-PEAK
3.313266729,1.811319011,15.10423145,OFF-PEAK
3.313266729,1.811319011,15.10423145,OFF-PEAK
3.22491295,1.833364483,14.83848448,OFF-PEAK
3.22491295,1.833364483,14.83848448,OFF-PEAK
3.193989127,1.740697773,14.55010393,OFF-PEAK
3.193989127,1.740697773,14.55010393,OFF-PEAK
3.216077572,1.727477805,14.60264881,OFF-PEAK
3.216077572,1.727477805,14.60264881,OFF-PEAK
3.260254461,1.740589062,14.78318474,OFF-PEAK
3.260254461,1.740589062,14.78318474,OFF-PEAK
3.269089839,1.744987322,14.82264707,OFF-PEAK
3.269089839,1.744987322,14.82264707,OFF-PEAK
3.18367204,1.882230133,14.79381381,OFF-PEAK
3.18367204,1.882230133,14.79381381,OFF-PEAK
3.236684307,1.85553435,14.92334173,OFF-PEAK
3.236684307,1.85553435,14.92334173,OFF-PEAK
0.525866498,3.566323111,14.41954013,PEAK
0.525866498,3.566323111,14.41954013,PEAK
4.462027372,6.985390358,33.1554802,PEAK
4.462027372,6.985390358,33.1554802,PEAK
-3.258198536,5.866964648,26.84388404,PEAK
-3.258198536,5.866964648,26.84388404,PEAK
-3.24052778,5.800427022,26.57697467,PEAK
-3.24052778,5.800427022,26.57697467,PEAK
-7.230585313,5.522119963,36.39234488,PEAK
-7.230585313,5.522119963,36.39234488,PEAK
-7.049460065,5.51435756,35.80011765,PEAK
-7.049460065,5.51435756,35.80011765,PEAK
-0.7712377,6.750252769,27.17667236,PEAK
-0.7712377,6.750252769,27.17667236,PEAK
-0.068825153,7.43498726,29.74122323,PEAK
-0.068825153,7.43498726,29.74122323,PEAK
2.754729875,7.711431709,32.75477753,PEAK
2.754729875,7.711431709,32.75477753,PEAK
2.68846454,7.717702603,32.69024932,PEAK
2.68846454,7.717702603,32.69024932,PEAK
3.213309998,7.749591886,33.55748156,PEAK
3.213309998,7.749591886,33.55748156,PEAK
-1.191125907,3.706916282,15.57434262,PEAK
-1.191125907,3.706916282,15.57434262,PEAK
2.316303164,5.642853115,24.3990333,PEAK
2.316303164,5.642853115,24.3990333,PEAK
3.822735104,6.896016667,31.53876334,PEAK
3.822735104,6.896016667,31.53876334,PEAK
3.172540234,7.051421898,30.92896696,PEAK
3.172540234,7.051421898,30.92896696,PEAK
2.907478895,7.347826267,31.60860247,PEAK
2.907478895,7.347826267,31.60860247,PEAK
5.760958061,7.068333676,36.47464406,PEAK
5.760958061,7.068333676,36.47464406,PEAK
5.712363482,7.032988078,36.24229967,PEAK
5.712363482,7.032988078,36.24229967,PEAK
8.090969459,6.964520128,42.70237978,PEAK
8.090969459,6.964520128,42.70237978,PEAK
3.085727854,2.002032296,14.7131776,PEAK
3.085727854,2.002032296,14.7131776,PEAK
3.291178284,1.789165793,14.98424171,PEAK
3.291178284,1.789165793,14.98424171,PEAK
3.242583705,1.740750446,14.72117452,PEAK
3.242583705,1.740750446,14.72117452,PEAK
3.273507528,1.722908074,14.79689901,PEAK
3.273507528,1.722908074,14.79689901,PEAK
3.247001394,1.75408891,14.76203019,PEAK
3.247001394,1.75408891,14.76203019,PEAK
3.198406816,1.722940445,14.53180233,PEAK
3.198406816,1.722940445,14.53180233,PEAK
3.211659883,1.762724181,14.65439497,PEAK
3.211659883,1.762724181,14.65439497,PEAK
3.185153749,1.722946293,14.4851639,PEAK
3.185153749,1.722946293,14.4851639,PEAK
3.370696686,1.798000276,15.28104768,PEAK
3.370696686,1.798000276,15.28104768,PEAK
3.375114375,1.789820685,15.28128535,OFF-PEAK
3.375114375,1.789820685,15.28128535,OFF-PEAK
3.282342906,1.806887059,14.98725634,OFF-PEAK
3.282342906,1.806887059,14.98725634,OFF-PEAK
3.158647615,1.714076695,14.37504152,OFF-PEAK
3.158647615,1.714076695,14.37504152,OFF-PEAK
3.229330639,1.753848516,14.69942094,OFF-PEAK
3.229330639,1.753848516,14.69942094,OFF-PEAK
3.260254461,1.780371645,14.8587926,OFF-PEAK
3.260254461,1.780371645,14.8587926,OFF-PEAK
3.247001394,1.753881167,14.76163525,OFF-PEAK
3.247001394,1.753881167,14.76163525,OFF-PEAK
3.220495261,1.771494953,14.70226328,OFF-PEAK
3.220495261,1.771494953,14.70226328,OFF-PEAK
3.202824505,1.718482115,14.53892188,OFF-PEAK
3.202824505,1.718482115,14.53892188,OFF-PEAK
3.207242194,1.727321027,14.57122667,OFF-PEAK
3.207242194,1.727321027,14.57122667,OFF-PEAK
3.277925217,1.709649373,14.78793817,OFF-PEAK
3.277925217,1.709649373,14.78793817,OFF-PEAK
3.26467215,1.71857841,14.75755861,OFF-PEAK
3.26467215,1.71857841,14.75755861,OFF-PEAK
3.18073606,1.727322416,14.47796926,OFF-PEAK
3.18073606,1.727322416,14.47796926,OFF-PEAK
3.211659883,1.718531862,14.57016731,OFF-PEAK
3.211659883,1.718531862,14.57016731,OFF-PEAK
3.202824505,1.736206523,14.57257583,OFF-PEAK
3.202824505,1.736206523,14.57257583,OFF-PEAK
3.251419083,1.736156054,14.74365702,OFF-PEAK
3.251419083,1.736156054,14.74365702,OFF-PEAK
3.22491295,1.736229711,14.65035543,OFF-PEAK
3.22491295,1.736229711,14.65035543,OFF-PEAK
3.193989127,1.722956276,14.51627769,OFF-PEAK
3.193989127,1.722956276,14.51627769,OFF-PEAK
3.185153749,1.745155414,14.52764087,OFF-PEAK
3.185153749,1.745155414,14.52764087,OFF-PEAK
3.089199255,1.780373467,14.26205131,OFF-PEAK
3.089199255,1.780373467,14.26205131,OFF-PEAK
3.265906814,1.815686304,14.94676638,OFF-PEAK
3.265906814,1.815686304,14.94676638,OFF-PEAK
0.666621825,3.271449675,13.35471011,PEAK
0.666621825,3.271449675,13.35471011,PEAK
6.515642024,7.639418232,40.16253018,PEAK
6.515642024,7.639418232,40.16253018,PEAK
1.858262553,8.588008773,35.14701339,PEAK
1.858262553,8.588008773,35.14701339,PEAK
0.965889381,8.429687501,33.93937505,PEAK
0.965889381,8.429687501,33.93937505,PEAK
-4.178036911,7.75352893,35.23026047,PEAK
-4.178036911,7.75352893,35.23026047,PEAK
-4.659565009,7.582810141,35.60012488,PEAK
-4.659565009,7.582810141,35.60012488,PEAK
-8.072588816,7.514543511,44.11531333,PEAK
-8.072588816,7.514543511,44.11531333,PEAK
-7.882628191,7.68346967,44.03117684,PEAK
-7.882628191,7.68346967,44.03117684,PEAK
-3.705367978,7.467788824,33.34609345,PEAK
-3.705367978,7.467788824,33.34609345,PEAK
-3.444724329,7.423189664,32.73404845,PEAK
-3.444724329,7.423189664,32.73404845,PEAK
-5.855694967,7.55876023,38.24636344,PEAK
-5.855694967,7.55876023,38.24636344,PEAK
-11.13483329,2.228353983,45.42247441,PEAK
-11.13483329,2.228353983,45.42247441,PEAK
-5.090888315,4.993097144,28.52315913,PEAK
-5.090888315,4.993097144,28.52315913,PEAK
-2.555134845,7.532188918,31.81511187,PEAK
-2.555134845,7.532188918,31.81511187,PEAK
1.305189937,7.11266245,28.92569457,PEAK
1.305189937,7.11266245,28.92569457,PEAK
0.881091796,6.627748217,26.74423128,PEAK
0.881091796,6.627748217,26.74423128,PEAK
4.517102755,7.010875536,33.36023815,PEAK
4.517102755,7.010875536,33.36023815,PEAK
4.101839991,7.050732854,32.62831288,PEAK
4.101839991,7.050732854,32.62831288,PEAK
7.503670632,6.755182785,40.38565437,PEAK
7.503670632,6.755182785,40.38565437,PEAK
3.16991775,2.045414513,15.09018175,PEAK
3.16991775,2.045414513,15.09018175,PEAK
3.35302593,1.789243461,15.20219723,PEAK
3.35302593,1.789243461,15.20219723,PEAK
3.238166017,1.780375626,14.78131605,PEAK
3.238166017,1.780375626,14.78131605,PEAK
3.238166017,1.762683641,14.74735109,PEAK
3.238166017,1.762683641,14.74735109,PEAK
3.255836772,1.789216555,14.86029285,PEAK
3.255836772,1.789216555,14.86029285,PEAK
3.30884904,1.775920192,15.02125134,PEAK
3.30884904,1.775920192,15.02125134,PEAK
3.216077572,1.714071211,14.57734959,PEAK
3.216077572,1.714071211,14.57734959,PEAK
3.282342906,1.784747644,14.94475111,PEAK
3.282342906,1.784747644,14.94475111,PEAK
3.295595973,1.802430855,15.02515747,PEAK
3.295595973,1.802430855,15.02515747,PEAK
3.286760595,1.789167049,14.96872149,OFF-PEAK
3.286760595,1.789167049,14.96872149,OFF-PEAK
3.379532064,1.81567111,15.34556538,OFF-PEAK
3.379532064,1.81567111,15.34556538,OFF-PEAK
3.13655917,1.656668889,14.18875906,OFF-PEAK
3.13655917,1.656668889,14.18875906,OFF-PEAK
3.171900682,1.696392677,14.38816294,OFF-PEAK
3.171900682,1.696392677,14.38816294,OFF-PEAK
3.167482993,1.687615518,14.35604104,OFF-PEAK
3.167482993,1.687615518,14.35604104,OFF-PEAK
3.189571438,1.652237212,14.36843973,OFF-PEAK
3.189571438,1.652237212,14.36843973,OFF-PEAK
3.26467215,1.678722947,14.68397493,OFF-PEAK
3.26467215,1.678722947,14.68397493,OFF-PEAK
3.207242194,1.692092794,14.50494013,OFF-PEAK
3.207242194,1.692092794,14.50494013,OFF-PEAK
3.220495261,1.691975442,14.5516298,OFF-PEAK
3.220495261,1.691975442,14.5516298,OFF-PEAK
3.202824505,1.687559241,14.48085136,OFF-PEAK
3.202824505,1.687559241,14.48085136,OFF-PEAK
3.211659883,1.696538512,14.52886899,OFF-PEAK
3.211659883,1.696538512,14.52886899,OFF-PEAK
3.255836772,1.714072794,14.71789041,OFF-PEAK
3.255836772,1.714072794,14.71789041,OFF-PEAK
3.202824505,1.718482582,14.53892276,OFF-PEAK
3.202824505,1.718482582,14.53892276,OFF-PEAK
3.18073606,1.74056934,14.50333121,OFF-PEAK
3.18073606,1.74056934,14.50333121,OFF-PEAK
3.269089839,1.780362205,14.88980213,OFF-PEAK
3.269089839,1.780362205,14.88980213,OFF-PEAK
3.317684418,1.762686703,15.02749177,OFF-PEAK
3.317684418,1.762686703,15.02749177,OFF-PEAK
3.330937485,1.749409554,15.0495599,OFF-PEAK
3.330937485,1.749409554,15.0495599,OFF-PEAK
3.322102107,1.758246046,15.03478184,OFF-PEAK
3.322102107,1.758246046,15.03478184,OFF-PEAK
3.065442478,1.851048784,14.32386495,OFF-PEAK
3.065442478,1.851048784,14.32386495,OFF-PEAK
3.0566071,1.842179136,14.27527705,OFF-PEAK
3.0566071,1.842179136,14.27527705,OFF-PEAK
0.119306119,3.830282651,15.32856113,PEAK
0.119306119,3.830282651,15.32856113,PEAK
2.946627062,6.323929738,27.9069019,PEAK
2.946627062,6.323929738,27.9069019,PEAK
-4.130363084,5.473729112,27.42892184,PEAK
-4.130363084,5.473729112,27.42892184,PEAK
-2.460476652,6.95834588,29.5222012,PEAK
-2.460476652,6.95834588,29.5222012,PEAK
-5.408512358,7.673633415,37.55244987,PEAK
-5.408512358,7.673633415,37.55244987,PEAK
-6.574782247,6.556655753,37.14135081,PEAK
-6.574782247,6.556655753,37.14135081,PEAK
-9.001832162,5.670448718,42.5557462,PEAK
-9.001832162,5.670448718,42.5557462,PEAK
-7.42029951,7.037663283,40.90761285,PEAK
-7.42029951,7.037663283,40.90761285,PEAK
-8.470610045,6.940351432,43.80314373,PEAK
-8.470610045,6.940351432,43.80314373,PEAK
-8.271814041,7.232142865,43.95029883,PEAK
-8.271814041,7.232142865,43.95029883,PEAK
-7.083391838,7.161104695,40.29011996,PEAK
-7.083391838,7.161104695,40.29011996,PEAK
-11.52316925,2.278375184,46.9850058,PEAK
-11.52316925,2.278375184,46.9850058,PEAK
-7.229560365,4.830431197,34.77921416,PEAK
-7.229560365,4.830431197,34.77921416,PEAK
-5.126740414,7.170113475,35.25767877,PEAK
-5.126740414,7.170113475,35.25767877,PEAK
4.747608354,7.329020255,34.92948851,PEAK
4.747608354,7.329020255,34.92948851,PEAK
3.868488249,6.335758889,29.69364701,PEAK
3.868488249,6.335758889,29.69364701,PEAK
2.883741935,5.862279488,26.13267329,PEAK
2.883741935,5.862279488,26.13267329,PEAK
3.471294568,6.962321684,31.11881983,PEAK
3.471294568,6.962321684,31.11881983,PEAK
7.596427378,6.679614285,40.46192401,PEAK
7.596427378,6.679614285,40.46192401,PEAK
3.28918063,2.087828578,15.58344629,PEAK
3.28918063,2.087828578,15.58344629,PEAK
3.366278997,1.79801521,15.26548681,PEAK
3.366278997,1.79801521,15.26548681,PEAK
3.35302593,1.824575182,15.26924097,PEAK
3.35302593,1.824575182,15.26924097,PEAK
3.335355174,1.784779811,15.13144176,PEAK
3.335355174,1.784779811,15.13144176,PEAK
3.22491295,1.767194171,14.70947383,PEAK
3.22491295,1.767194171,14.70947383,PEAK
3.198406816,1.758276444,14.59936558,PEAK
3.198406816,1.758276444,14.59936558,PEAK
3.198406816,1.767096404,14.61639401,PEAK
3.198406816,1.767096404,14.61639401,PEAK
3.26467215,1.784753092,14.8827029,PEAK
3.26467215,1.784753092,14.8827029,PEAK
3.242583705,1.78033501,14.79672495,PEAK
3.242583705,1.78033501,14.79672495,PEAK
3.09238228,1.674307337,14.0662053,OFF-PEAK
3.09238228,1.674307337,14.0662053,OFF-PEAK
3.361861308,1.886376443,15.41974191,OFF-PEAK
3.361861308,1.886376443,15.41974191,OFF-PEAK
3.357443619,1.855493905,15.34420296,OFF-PEAK
3.357443619,1.855493905,15.34420296,OFF-PEAK
3.441379709,1.84217704,15.61369171,OFF-PEAK
3.441379709,1.84217704,15.61369171,OFF-PEAK
3.441379709,1.82011476,15.57223788,OFF-PEAK
3.441379709,1.82011476,15.57223788,OFF-PEAK
3.357443619,1.798069581,15.23442516,OFF-PEAK
3.357443619,1.798069581,15.23442516,OFF-PEAK
3.339772863,1.811252201,15.19721938,OFF-PEAK
3.339772863,1.811252201,15.19721938,OFF-PEAK
3.344190552,1.820096672,15.2296355,OFF-PEAK
3.344190552,1.820096672,15.2296355,OFF-PEAK
3.406038197,1.820098584,15.44738427,OFF-PEAK
3.406038197,1.820098584,15.44738427,OFF-PEAK
3.383949753,1.824543072,15.37794439,OFF-PEAK
3.383949753,1.824543072,15.37794439,OFF-PEAK
3.335355174,1.833350369,15.22406921,OFF-PEAK
3.335355174,1.833350369,15.22406921,OFF-PEAK
3.335355174,1.820166244,15.19873642,OFF-PEAK
3.335355174,1.820166244,15.19873642,OFF-PEAK
3.326519796,1.815680075,15.1591177,OFF-PEAK
3.326519796,1.815680075,15.1591177,OFF-PEAK
3.406038197,1.793633195,15.39777451,OFF-PEAK
3.406038197,1.793633195,15.39777451,OFF-PEAK
3.379532064,1.798007773,15.31225335,OFF-PEAK
3.379532064,1.798007773,15.31225335,OFF-PEAK
3.304431351,1.789167014,15.03084038,OFF-PEAK
3.304431351,1.789167014,15.03084038,OFF-PEAK
3.295595973,1.793690424,15.00841266,OFF-PEAK
3.295595973,1.793690424,15.00841266,OFF-PEAK
3.304431351,1.81143933,15.07346224,OFF-PEAK
3.304431351,1.81143933,15.07346224,OFF-PEAK
3.219071718,1.957038731,15.06913312,OFF-PEAK
3.219071718,1.957038731,15.06913312,OFF-PEAK
3.21023634,1.943834075,15.01151999,OFF-PEAK
3.21023634,1.943834075,15.01151999,OFF-PEAK
2.353534065,3.442946322,16.68196726,PEAK
2.353534065,3.442946322,16.68196726,PEAK
5.207361141,5.894104807,31.45970922,PEAK
5.207361141,5.894104807,31.45970922,PEAK
2.037309,5.45185644,23.28033216,PEAK
2.037309,5.45185644,23.28033216,PEAK
2.68229159,6.083285337,26.59354769,PEAK
2.68229159,6.083285337,26.59354769,PEAK
-0.052343188,6.552581698,26.21116303,PEAK
-0.052343188,6.552581698,26.21116303,PEAK
0.460108733,7.312307631,29.30707572,PEAK
0.460108733,7.312307631,29.30707572,PEAK
0.076934337,7.23758635,28.95198095,PEAK
0.076934337,7.23758635,28.95198095,PEAK
-0.598972076,6.658206753,26.74037688,PEAK
-0.598972076,6.658206753,26.74037688,PEAK
-6.907875686,6.901623929,39.05916729,PEAK
-6.907875686,6.901623929,39.05916729,PEAK
-6.386588388,7.37317719,39.01840655,PEAK
-6.386588388,7.37317719,39.01840655,PEAK
-7.042069946,7.187731381,40.25006465,PEAK
-7.042069946,7.187731381,40.25006465,PEAK
-10.87220629,3.079258291,45.19941612,PEAK
-10.87220629,3.079258291,45.19941612,PEAK
-8.923889392,2.896263286,37.52847301,PEAK
-8.923889392,2.896263286,37.52847301,PEAK
-7.037536201,4.359491308,33.11364196,PEAK
-7.037536201,4.359491308,33.11364196,PEAK
-3.137664958,4.369245515,21.51659741,PEAK
-3.137664958,4.369245515,21.51659741,PEAK
-2.987463533,4.361215766,21.14526569,PEAK
-2.987463533,4.361215766,21.14526569,PEAK
1.866425832,4.404439236,19.13431697,PEAK
1.866425832,4.404439236,19.13431697,PEAK
2.666027536,4.930395929,22.42017193,PEAK
2.666027536,4.930395929,22.42017193,PEAK
7.215568481,5.184605924,35.5403021,PEAK
7.215568481,5.184605924,35.5403021,PEAK
3.191053827,1.917344125,14.89108889,PEAK
3.191053827,1.917344125,14.89108889,PEAK
3.330937485,1.731738924,15.01682482,PEAK
3.330937485,1.731738924,15.01682482,PEAK
3.255836772,1.722967459,14.73449827,PEAK
3.255836772,1.722967459,14.73449827,PEAK
3.198406816,1.705395112,14.49865023,PEAK
3.198406816,1.705395112,14.49865023,PEAK
3.176318371,1.722910368,14.45402008,PEAK
3.176318371,1.722910368,14.45402008,PEAK
3.202824505,1.73174796,14.56408503,PEAK
3.202824505,1.73174796,14.56408503,PEAK
3.260254461,1.727335059,14.75829018,PEAK
3.260254461,1.727335059,14.75829018,PEAK
3.176318371,1.749413947,14.5048668,PEAK
3.176318371,1.749413947,14.5048668,PEAK
3.158647615,1.749531557,14.44322148,PEAK
3.158647615,1.749531557,14.44322148,PEAK
3.114470725,1.727337552,14.24562974,OFF-PEAK
3.114470725,1.727337552,14.24562974,OFF-PEAK
3.300013662,1.806836214,15.04911813,OFF-PEAK
3.300013662,1.806836214,15.04911813,OFF-PEAK
3.317684418,1.793605791,15.08591483,OFF-PEAK
3.317684418,1.793605791,15.08591483,OFF-PEAK
3.286760595,1.828943346,15.04543996,OFF-PEAK
3.286760595,1.828943346,15.04543996,OFF-PEAK
3.247001394,1.807407012,14.86458242,OFF-PEAK
3.247001394,1.807407012,14.86458242,OFF-PEAK
3.291178284,1.749412809,14.90895016,OFF-PEAK
3.291178284,1.749412809,14.90895016,OFF-PEAK
3.330937485,1.758305644,15.0661386,OFF-PEAK
3.330937485,1.758305644,15.0661386,OFF-PEAK
3.22491295,1.714379382,14.60912602,OFF-PEAK
3.22491295,1.714379382,14.60912602,OFF-PEAK
3.326519796,1.815695289,15.15914686,OFF-PEAK
3.326519796,1.815695289,15.15914686,OFF-PEAK
3.304431351,1.802417489,15.05614844,OFF-PEAK
3.304431351,1.802417489,15.05614844,OFF-PEAK
3.317684418,1.802418934,15.10271176,OFF-PEAK
3.317684418,1.802418934,15.10271176,OFF-PEAK
3.392785131,1.802417056,15.36734105,OFF-PEAK
3.392785131,1.802417056,15.36734105,OFF-PEAK
3.317684418,1.802417546,15.10270911,OFF-PEAK
3.317684418,1.802417546,15.10270911,OFF-PEAK
3.273507528,1.802418656,14.9476765,OFF-PEAK
3.273507528,1.802418656,14.9476765,OFF-PEAK
3.30884904,1.815677723,15.09710837,OFF-PEAK
3.30884904,1.815677723,15.09710837,OFF-PEAK
3.330937485,1.762676283,15.07430779,OFF-PEAK
3.330937485,1.762676283,15.07430779,OFF-PEAK
3.335355174,1.749434742,15.06525329,OFF-PEAK
3.335355174,1.749434742,15.06525329,OFF-PEAK
3.277925217,1.776064276,14.9126513,OFF-PEAK
3.277925217,1.776064276,14.9126513,OFF-PEAK
2.869383671,1.745073591,13.43347728,OFF-PEAK
2.869383671,1.745073591,13.43347728,OFF-PEAK
2.87380136,1.749421759,13.4576139,OFF-PEAK
2.87380136,1.749421759,13.4576139,OFF-PEAK
-1.559959099,1.784769082,9.481664889,OFF-PEAK
-1.559959099,1.784769082,9.481664889,OFF-PEAK
-1.630642122,1.749405629,9.566118364,OFF-PEAK
-1.630642122,1.749405629,9.566118364,OFF-PEAK
-7.886847381,1.771558549,32.33345792,OFF-PEAK
-7.886847381,1.771558549,32.33345792,OFF-PEAK
-7.855923558,1.709646788,32.15921071,OFF-PEAK
-7.855923558,1.709646788,32.15921071,OFF-PEAK
-10.84507537,1.656842772,43.8836257,OFF-PEAK
-10.84507537,1.656842772,43.8836257,OFF-PEAK
-10.75672159,1.758257348,43.59789505,OFF-PEAK
-10.75672159,1.758257348,43.59789505,OFF-PEAK
-12.51397367,1.780944879,50.56026926,OFF-PEAK
-12.51397367,1.780944879,50.56026926,OFF-PEAK
-13.10594399,1.295899802,52.67942661,OFF-PEAK
-13.10594399,1.295899802,52.67942661,OFF-PEAK
-13.36853703,1.197702378,53.68832622,OFF-PEAK
-13.36853703,1.197702378,53.68832622,OFF-PEAK
-12.54242919,1.762729054,50.6627664,OFF-PEAK
-12.54242919,1.762729054,50.6627664,OFF-PEAK
-11.79348918,1.806989829,47.72447578,OFF-PEAK
-11.79348918,1.806989829,47.72447578,OFF-PEAK
-11.84650145,1.833378452,47.9501196,OFF-PEAK
-11.84650145,1.833378452,47.9501196,OFF-PEAK
-7.907688316,1.798311587,32.43836224,OFF-PEAK
-7.907688316,1.798311587,32.43836224,OFF-PEAK
-7.929776761,1.727389313,32.4629594,OFF-PEAK
-7.929776761,1.727389313,32.4629594,OFF-PEAK
0.15558145,1.727352282,6.93737875,OFF-PEAK
0.15558145,1.727352282,6.93737875,OFF-PEAK
0.186505272,1.771501276,7.125167773,OFF-PEAK
0.186505272,1.771501276,7.125167773,OFF-PEAK
2.149184866,1.745956905,11.07600008,OFF-PEAK
2.149184866,1.745956905,11.07600008,OFF-PEAK
2.074084154,1.749570317,10.85380772,OFF-PEAK
2.074084154,1.749570317,10.85380772,OFF-PEAK
2.928795744,1.740793579,13.62832744,OFF-PEAK
2.928795744,1.740793579,13.62832744,OFF-PEAK
2.937631122,1.68358541,13.54349228,OFF-PEAK
2.937631122,1.68358541,13.54349228,OFF-PEAK
3.163065304,1.66558855,14.2991845,OFF-PEAK
3.163065304,1.66558855,14.2991845,OFF-PEAK
3.132141481,1.736544444,14.32530453,OFF-PEAK
3.132141481,1.736544444,14.32530453,OFF-PEAK
3.105635347,1.69200578,14.14657809,OFF-PEAK
3.105635347,1.69200578,14.14657809,OFF-PEAK
3.110053036,1.709919126,14.1964803,OFF-PEAK
3.110053036,1.709919126,14.1964803,OFF-PEAK
3.163065304,1.678739632,14.32376982,OFF-PEAK
3.163065304,1.678739632,14.32376982,OFF-PEAK
3.13655917,1.674348369,14.22192442,OFF-PEAK
3.13655917,1.674348369,14.22192442,OFF-PEAK
3.087964591,1.692227556,14.08497606,OFF-PEAK
3.087964591,1.692227556,14.08497606,OFF-PEAK
3.13655917,1.749489593,14.36591369,OFF-PEAK
